"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128"
"1" 15.0337552742616 6.01898734177215 5.68776371308017 22.4282700421941 88.6751054852321 22.7869198312236 6.51054852320675 5.71097046413502 80.5232067510549 26.8755274261603 8.68143459915612 12.4556962025316 32.8333333333333 9.71940928270042 5.90084388185654 22.8417721518987 76.9767932489451 21.8396624472574 5.69620253164557 9.00210970464135 33.746835443038 14.7320675105485 10.2088607594937 26.7763713080169 16.8122362869198 6.72573839662447 5.5464135021097 18.542194092827 84.9367088607595 24.1898734177215 5.58860759493671 7.5295358649789 16.5717299578059 6.66244725738397 5.73628691983122 29.6118143459916 111.791139240506 29.6097046413502 5.74261603375527 5.32067510548523 95.253164556962 36.8417721518987 10.6455696202532 15.6603375527426 41.3164556962025 12.6476793248945 7.79746835443038 31.7130801687764 92.07805907173 35.3502109704641 10.3016877637131 14.710970464135 41.4852320675106 15.2362869198312 9.92827004219409 32.710970464135 18.4282700421941 8.22995780590717 6.48523206751055 29.57805907173 106.683544303797 27.042194092827 4.74050632911392 6.78691983122363 15.9345991561181 6.18143459915612 5.22573839662447 28.1983122362869 115.071729957806 32.1244725738397 5.32067510548523 5.77637130801688 92.2637130801688 37.0485232067511 9.38185654008439 14.542194092827 41.4725738396624 14.2573839662447 10.42194092827 32.1877637130802 91.8713080168776 38.0738396624473 12.9472573839662 16.1286919831224 41.6497890295359 12.2616033755274 7.79113924050633 31.3755274261603 18.506329113924 7.4957805907173 6.33544303797468 32.3691983122363 108.069620253165 25.3291139240506 4.53164556962025 7.12447257383966 13.7552742616034 5.00632911392405 5.55907172995781 20.7637130801688 92.7510548523207 27.5611814345992 6.68143459915612 5.79535864978903 76.0991561181435 22.6244725738397 6.18143459915612 8.55274261603376 35.8164556962025 15.1476793248945 11.2383966244726 25.662447257384 77.5506329113924 27.5147679324895 10.753164556962 14.9451476793249 32.3291139240506 9.42827004219409 7.44936708860759 22.2383966244726 16.5021097046413 6.22362869198312 6.75316455696202 26.5042194092827 83.253164556962 19.9092827004219 7.40717299578059 6.75738396624473
"2" 9.45327102803738 8.60046728971963 9.29439252336449 19.9906542056075 68.196261682243 43.2593457943925 13.3995327102804 6.36448598130841 32.7803738317757 27.0981308411215 15.803738317757 14.0677570093458 29.5397196261682 24.2803738317757 16.3177570093458 16.8691588785047 21.5070093457944 31 21.768691588785 14.3901869158879 18.3271028037383 23.5794392523364 20.2920560747664 13.5677570093458 18.3457943925234 27.392523364486 17.7102803738318 11.4906542056075 16.4509345794393 19.2056074766355 13.161214953271 9.47663551401869 13.1892523364486 5.17523364485981 5.42289719626168 24.1028037383178 101.205607476636 59.7266355140187 14.1121495327103 8.41121495327103 73.303738317757 16.3060747663551 6.02803738317757 8.6214953271028 37.7733644859813 38.1495327102804 46.964953271028 71.1051401869159 19.5280373831776 17.3177570093458 10.4485981308411 6.19158878504673 23.1495327102804 99.7897196261682 74.8691588785047 29.7593457943925 18.1775700934579 29.392523364486 16.3294392523364 9.06308411214953 20.4696261682243 52.1939252336449 26.7242990654206 9.79439252336449 18.964953271028 5.75467289719626 5.67289719626168 28.6028037383178 106.602803738318 48.6028037383178 8.21728971962617 10.7126168224299 115.352803738318 34.8130841121495 3.60514018691589 6.65654205607477 35.8271028037383 24.3014018691589 19.107476635514 62.4626168224299 50.0490654205607 22.6168224299065 7.00700934579439 6.57710280373832 33.6098130841121 103.939252336449 51.2710280373832 23.9836448598131 8.9018691588785 10.4415887850467 4.53504672897196 6.37383177570093 40.2757009345794 97.6635514018692 41.8948598130841 8.85280373831776 17.75 8.56308411214953 9.16588785046729 23.4369158878505 78.7570093457944 34.4065420560748 8.61682242990654 9.67990654205608 91.7289719626168 36.2897196261682 8.20093457943925 8.21495327102804 27.6728971962617 16.8271028037383 11.8831775700935 33.9299065420561 50.9509345794393 35.411214953271 18.7593457943925 14.0560747663551 22.1144859813084 28.6518691588785 13.4883177570093 15.2219626168224 7.21495327102804 8.0303738317757 9.97663551401869 16.1331775700935 43.6261682242991 55.8247663551402 18.2429906542056 6.82943925233645
"3" 24.8731060606061 27.157196969697 25.6893939393939 22.8276515151515 18.342803030303 15.0890151515152 17.4564393939394 19.8655303030303 43.032196969697 31.8579545454545 20.4109848484848 18.6155303030303 22.7405303030303 23.6268939393939 28.5700757575758 34.905303030303 18.969696969697 19.0208333333333 22.5700757575758 30.6761363636364 45.967803030303 38.7386363636364 28.3958333333333 20.3560606060606 17.0909090909091 19.25 23.9526515151515 27.9034090909091 28.9583333333333 22.6856060606061 17.6079545454545 13.8049242424242 33.9924242424242 39.1742424242424 33.8712121212121 28.6912878787879 24.8541666666667 19.2765151515152 16.8617424242424 21.1458333333333 85.9261363636364 74.6439393939394 35.9185606060606 22.6382575757576 26.3295454545455 22.8390151515152 22.9791666666667 44.9791666666667 23.3996212121212 23.8503787878788 37.6647727272727 71.0909090909091 86.5113636363636 50.717803030303 23.5909090909091 18.2310606060606 21.7083333333333 27.0094696969697 33.1590909090909 37.3636363636364 37.9564393939394 24.2026515151515 16.0549242424242 15.1477272727273 21.6268939393939 41.4829545454545 55.2954545454545 39.0113636363636 23.2708333333333 16.030303030303 15.1931818181818 14.8617424242424 42.5568181818182 85.0246212121212 95.4488636363636 53.3068181818182 18.4375 10.7026515151515 9.92992424242424 14.1325757575758 16.8806818181818 47.0454545454545 96.1420454545455 88.9715909090909 43.9545454545455 14.6837121212121 9.25568181818182 9.42992424242424 19.6912878787879 37.1155303030303 57.3238636363636 41.6628787878788 24.2253787878788 15.8579545454545 14.1496212121212 13.4280303030303 11.2405303030303 33.4034090909091 66.3181818181818 39.5738636363636 16.7140151515152 11.5 10.7272727272727 6.67045454545455 12.2973484848485 40.8598484848485 87.6022727272727 51.5833333333333 16.6818181818182 9.46590909090909 10.5606060606061 7.01893939393939 14.3371212121212 42.3390151515151 87.3333333333333 49.8806818181818 13.2916666666667 7.71969696969697 9.92045454545454 9.42992424242424 15.4299242424242 37.0151515151515 66.9204545454545 34.1022727272727 10.3674242424242 6.70833333333333 10.1098484848485 10.1893939393939
"4" 13.7779632721202 9.42070116861436 9.64273789649416 12.0367278797997 19.1552587646077 14.5542570951586 15.4207011686144 15.8013355592654 12.7579298831386 9.6093489148581 10.787979966611 20.3873121869783 50.4557595993322 27.1385642737897 16.0484140233723 12.195325542571 7.42404006677796 5.13522537562604 5.3338898163606 27.8948247078464 122.0367278798 45.8964941569282 6.63772954924875 4.55258764607679 10.8514190317195 4.93322203672788 4.62437395659432 24.3956594323873 122.308848080134 34.8530884808013 2.110183639399 2.51752921535893 15.7846410684474 14.4073455759599 14.6377295492487 18.1335559265442 23.4557595993322 18.0350584307179 14.7479131886477 15.3606010016694 15.432387312187 17.1652754590985 20.9248747913189 32.2020033388982 57.1502504173623 34.3405676126878 20.6744574290484 15.9565943238731 10.9348914858097 9.17696160267112 8.97161936560935 36 132.290484140234 55.89816360601 8.58096828046745 6.95826377295492 12.1569282136895 3.80467445742905 2.62938230383973 22.8747913188648 134.529215358932 46.7863105175292 3.14858096828047 3.42737896494157 16.3739565943239 15.7128547579299 19.8380634390651 20.9282136894825 24.3372287145242 14.8263772954925 12.5175292153589 12.3272120200334 17.1803005008347 17 25.8030050083472 36.6143572621035 54.6010016694491 29.2070116861436 17.7696160267112 17.2070116861436 14.20367278798 9.07512520868113 10.6227045075125 42.686143572621 125.392320534224 45.2320534223706 9.59432387312187 9.10183639398998 11.245409015025 3.00333889816361 2.52253756260434 23.7595993322204 133.38898163606 46.3322203672788 3.63606010016695 3.80133555926544 14.237061769616 14.873121869783 17.1936560934891 15.4390651085142 18.4674457429048 11.0784641068447 8.93322203672788 9.21035058430718 14.8864774624374 14.1769616026711 17.424040066778 24.6243739565943 42.5659432387312 19.4440734557596 10.6377295492487 10.644407345576 11.2854757929883 7.08514190317195 8.63272120200334 33.1519198664441 105.903171953255 31.449081803005 7.110183639399 6.1118530884808 9.46911519198664 3.00500834724541 3.10016694490818 23.1585976627713 117.67612687813 35.3088480801336 5.00500834724541 4.21869782971619
"5" 6.83493282149712 9.22456813819578 21.531669865643 5.978886756238 5.5489443378119 21.9923224568138 92.1343570057582 22.9347408829175 7.26103646833013 9.72936660268714 21.8809980806142 4.16698656429942 4.11516314779271 28.6506717850288 114.581573896353 33.4952015355086 11.9174664107486 7.61804222648752 13.6909788867562 3.87523992322457 4.51439539347409 28.5815738963532 110.404990403071 40.6276391554702 7.28214971209213 4.90786948176584 10.9136276391555 5.76967370441459 7.45489443378119 25.6698656429942 85.5508637236084 24.0326295585413 7.45681381957773 35.2034548944338 107.998080614203 29.2188099808061 7.04606525911708 6.31285988483685 27.8598848368522 9.98080614203455 16.7658349328215 72.8330134357006 122.335892514395 22.8426103646833 2.80038387715931 7.63723608445297 37.2168905950096 12.9616122840691 51.4491362763916 83.2284069097889 68.5163147792706 10.5719769673704 6.59309021113244 14.4357005758157 44.3723608445298 22.5623800383877 10.4740882917466 13.6026871401152 31.3109404990403 23.1381957773512 19.9846449136276 21.8406909788868 41.1785028790787 13.042226487524 7.88291746641075 16.7408829174664 59.6679462571977 27.6007677543186 21.9309021113244 15.6065259117083 15.7773512476008 7.52015355086372 74.9980806142035 47.1209213051823 63.9942418426104 15.7907869481766 9.05758157389635 9.95201535508637 14.1324376199616 36.168905950096 116.723608445298 62.5163147792706 17.9213051823417 7.23992322456814 10.0307101727447 6.07293666026871 8.0978886756238 48.6756238003839 20.299424184261 16.2264875239923 21.1631477927063 24.852207293666 33.4280230326296 17.5259117082534 14.7715930902111 11.1151631477927 10.5297504798464 8.40690978886756 10.6890595009597 10.5470249520154 19.4875239923225 18.3051823416507 23.4971209213052 13.0441458733205 63.4740882917466 20.4798464491363 8.91362763915547 4.95201535508637 9.81957773512476 11.2648752399232 22.8541266794626 37.9750479846449 90.8349328214971 39.2687140115163 13.3761996161228 9.04030710172745 11.341650671785 4.57197696737044 7.44913627639155 32.3666026871401 18.873320537428 16.1343570057582 19.9884836852207 19.9347408829175 27.3915547024952 11.4299424184261 7.76391554702495 8.35124760076775
"6" 15.881679389313 14.2977099236641 15.1335877862595 12.9064885496183 12.837786259542 12.25 17.1793893129771 15.9236641221374 14.4103053435114 19.8854961832061 42.4217557251908 30.4293893129771 17.7977099236641 13.7003816793893 16.280534351145 14.0916030534351 18.8110687022901 32.2290076335878 42.4332061068702 19.4332061068702 14.6354961832061 15.2022900763359 16.0725190839695 13.7538167938931 13.3110687022901 15.3396946564886 16.175572519084 12.8167938931298 16.9790076335878 17.6870229007634 17.7557251908397 12.4312977099237 17.2652671755725 17.456106870229 22.7309160305344 32.9293893129771 37.7729007633588 18.5076335877863 14.3702290076336 14.4427480916031 14.7690839694656 40.3625954198473 100.202290076336 115.763358778626 93.3072519083969 39.1812977099237 14.8206106870229 10.4083969465649 97.074427480916 114.408396946565 97.5076335877863 39.9236641221374 13.9961832061069 10.5935114503817 15.3854961832061 40.4484732824427 39.0496183206107 33.6870229007634 22.9045801526718 17.0591603053435 18.0935114503817 15.175572519084 15.9732824427481 19.6259541984733 18.6507633587786 15.074427480916 17.9064885496183 22.2538167938931 38.2748091603053 30.7118320610687 19.9599236641221 15.7175572519084 15.1488549618321 10.9160305343511 16.2557251908397 42.5267175572519 92.3167938931298 110.898854961832 102.104961832061 40.4923664122137 94.9770992366412 40.956106870229 14.7557251908397 10.9389312977099 14.6717557251908 36.5648854961832 101.452290076336 115.246183206107 36.9312977099237 20.2996183206107 17.8702290076336 16.7958015267176 18.8835877862595 16.4484732824427 21.6927480916031 31.6469465648855 17.1946564885496 18.7748091603053 19.4904580152672 12.0858778625954 11.7690839694656 13.780534351145 16.8320610687023 13.675572519084 16.1984732824427 15.8091603053435 17.9790076335878 12.9923664122137 16.530534351145 27.956106870229 42.486641221374 22.0171755725191 18.7290076335878 14.2041984732824 18.6335877862595 15.6660305343511 15.1507633587786 17.9713740458015 39.9141221374046 30.9351145038168 12.5267175572519 11.3015267175573 18.7919847328244 17.763358778626 18.0973282442748 13.7213740458015 15.4828244274809 14.5706106870229
"7" 6.9712389380531 11.716814159292 44.716814159292 7.21238938053097 3.59513274336283 3.11725663716814 11.3053097345133 7.25221238938053 8.57300884955752 15.3849557522124 47.2411504424779 7.83185840707965 6.67256637168142 5.86061946902655 12.4402654867257 7.63495575221239 18.1570796460177 14.179203539823 20.6283185840708 5.88495575221239 8.75663716814159 8.1216814159292 9.50884955752212 7.92035398230088 9.31194690265487 5.25 8.51769911504425 4.43805309734513 7.7853982300885 6.4646017699115 8.40486725663717 5.07522123893805 2.23451327433628 30.646017699115 152.254424778761 29.3849557522124 2.22566371681416 1.15265486725664 3.76548672566372 1.90044247787611 15.5752212389381 88.5088495575221 153.851769911504 21.8230088495575 1.73008849557522 1.28097345132743 2.83628318584071 2.26991150442478 85.4601769911504 127.402654867257 86.1836283185841 6.41150442477876 3.73451327433628 2.50663716814159 3.63495575221239 7.0353982300885 19.7522123893805 13.6592920353982 18.8938053097345 8.96681415929203 9.44469026548673 5.61061946902655 8.46460176991151 5.29867256637168 5.88716814159292 15.0199115044248 92.3053097345133 22.1570796460177 11.5973451327434 10.3252212389381 16.1747787610619 4.84734513274336 97.2942477876106 57.7610619469027 91.2676991150443 12.6194690265487 6.07079646017699 8.79867256637168 10.570796460177 18.4513274336283 154.462389380531 82.0530973451327 14.7809734513274 2.05088495575221 2.43141592920354 1.32300884955752 2.14601769911504 30.8738938053097 38.9469026548673 12.9601769911504 11.3827433628319 10.3650442477876 12.8871681415929 6.00442477876106 6.30309734513274 7.34070796460177 10.929203539823 6.56194690265487 10.1261061946903 7.51769911504425 16.4823008849558 12.216814159292 16.3982300884956 7.55752212389381 97.7853982300885 15.0442477876106 5.86061946902655 4.9712389380531 11.6969026548673 8.14823008849558 12.8429203539823 26.7676991150442 150.716814159292 28.8473451327434 3.8716814159292 2.24778761061947 3.42699115044248 1.15044247787611 2.48008849557522 31.679203539823 33.4535398230088 9.66150442477876 10.2632743362832 9.70132743362832 13.429203539823 4.28097345132743 4.22345132743363 5.76548672566372
"8" 11.9129411764706 25.9435294117647 74.1576470588235 47.4941176470588 12.4188235294118 5.56470588235294 6.79529411764706 8.32941176470588 9.36941176470588 27.6682352941176 96.1552941176471 64.1223529411765 12.6988235294118 5.56235294117647 10.0188235294118 11.1976470588235 15.0376470588235 28.7647058823529 81.4611764705882 45.3482352941177 8.65176470588235 5.53411764705882 24.2776470588235 30.4682352941176 18.8164705882353 22.4164705882353 42.5741176470588 17.9152941176471 6.82352941176471 8.68 33.8588235294118 36.6376470588235 12.4352941176471 22.0752941176471 54.8047058823529 43.6376470588235 21.8917647058824 14.3694117647059 15.3388235294118 12.5247058823529 62.3952941176471 30.3341176470588 41.6470588235294 27.2847058823529 9.85411764705882 9.55294117647059 44.7176470588235 86.0329411764706 34.1858823529412 17.2847058823529 18.4658823529412 7.96235294117647 3.65647058823529 15.5035294117647 100.527058823529 104.567058823529 18.9035294117647 10.2635294117647 10.5647058823529 8.50352941176471 10.8141176470588 22.8 74.9364705882353 63.8635294117647 19.6164705882353 19.5294117647059 22.5317647058824 22.8258823529412 22.9552941176471 23.9952941176471 22.9694117647059 17.7317647058824 96.9129411764706 93.1811764705882 20.2047058823529 6.69411764705882 6.59058823529412 10.5552941176471 15.9788235294118 43.2376470588235 68.4588235294118 98.5435294117647 36.3152941176471 10.2329411764706 5.97176470588235 10.0870588235294 29.8117647058824 36.0211764705882 16.9858823529412 28.7388235294118 28.7364705882353 23.8305882352941 19.1905882352941 17.28 24.9717647058824 17.1011764705882 14.4188235294118 14.5858823529412 15.4517647058824 14.2611764705882 16.8541176470588 21.2494117647059 21.2494117647059 15.0870588235294 45.0305882352941 51.4211764705882 18.3176470588235 9.25647058823529 10.5694117647059 18.3270588235294 19.4564705882353 20.8870588235294 51.6729411764706 87 42.0352941176471 10.1952941176471 4.18588235294118 6.74588235294118 8.38823529411765 14.6258823529412 18.76 46.7082352941176 43.7882352941176 21.7152941176471 11.3176470588235 6.41882352941176 6.46823529411765 6.72235294117647
"9" 3.5580985915493 4.07042253521127 9.8080985915493 4.88028169014085 4.50880281690141 24.2570422535211 108.383802816901 27.5369718309859 4.14084507042254 4.69894366197183 11.0369718309859 5.42605633802817 4.18485915492958 32.6109154929577 125.515845070423 29.9102112676056 4.51056338028169 5.17429577464789 13.0088028169014 5.46478873239437 4.38204225352113 33.318661971831 123.026408450704 28.5140845070423 5.02992957746479 5.61795774647887 11.8274647887324 4.72887323943662 4.18838028169014 25.4454225352113 104.042253521127 23.9982394366197 5.40316901408451 8.06514084507042 18.8591549295775 7.92429577464789 4.72887323943662 27.6971830985915 103.25 30.0316901408451 6.00880281690141 11.0580985915493 27.3468309859155 19.0228873239437 12.9207746478873 43.2904929577465 113.278169014085 28.7323943661972 9.13380281690141 14.4823943661972 31.1725352112676 18.3010563380282 9.96654929577465 36.7024647887324 110.5 32.4806338028169 6.63204225352113 9.87147887323944 21.0968309859155 10.0633802816901 6.12852112676056 27.4102112676056 98.943661971831 26.3274647887324 5.44718309859155 5.45422535211268 10.112676056338 5.0387323943662 4.05457746478873 29.0492957746479 100.609154929577 29.0176056338028 5.13380281690141 5.6056338028169 11.3521126760563 8.1056338028169 8.44542253521127 54.9102112676056 120.919014084507 30.3785211267606 6.1830985915493 6.52640845070423 10.7676056338028 6.53697183098592 6.48767605633803 45.2341549295775 122.838028169014 40.3978873239437 4.1919014084507 5.2306338028169 9.27288732394366 4.8080985915493 5.41725352112676 32.4031690140845 106.461267605634 27.987676056338 6.77288732394366 10.1672535211268 16.1073943661972 5.50880281690141 3.58098591549296 11.3714788732394 39.7799295774648 15.4348591549296 6 9.93838028169014 18.5404929577465 8.26408450704225 5.35915492957746 17.3257042253521 52.5950704225352 15.7957746478873 4.7112676056338 7.87676056338028 17.5176056338028 8.95598591549296 6.67429577464789 20.830985915493 54.0299295774648 14.0193661971831 3.19014084507042 5.30281690140845 13.8714788732394 8.375 8.17781690140845 18.7640845070423 43.8133802816901 9.93485915492958
"10" 33.8946078431373 40.4877450980392 14.593137254902 16.3406862745098 36.3848039215686 27.2426470588235 9.13235294117647 9.08088235294118 50.1053921568627 43.9460784313725 13.3063725490196 14.4558823529412 38.8308823529412 27.6323529411765 13.3823529411765 18.9730392156863 10.8455882352941 13.125 12.1495098039216 34.0906862745098 90.1544117647059 43.6053921568627 9.43627450980392 6.99264705882353 22.0539215686275 23.8799019607843 16.5980392156863 23.7941176470588 36.703431372549 16.671568627451 5.65441176470588 7.96813725490196 25.4142156862745 35.1323529411765 11.6666666666667 16.406862745098 67.7598039215686 71.7843137254902 14.7401960784314 7.25980392156863 74.4705882352941 94.1936274509804 23.8774509803922 20 46.593137254902 27.0637254901961 9.06127450980392 15.0686274509804 15.6397058823529 20.531862745098 18.1617647058824 61.578431372549 112.833333333333 39.4044117647059 5.88725490196078 5.88480392156863 27.9436274509804 22.6862745098039 13.4313725490196 24.8921568627451 44.7058823529412 19.8333333333333 8.00980392156863 12.1666666666667 14.406862745098 15.7892156862745 7.28186274509804 12.2745098039216 82.8676470588235 97.7450980392157 18.0710784313725 8.36764705882353 33.2867647058824 78.4460784313726 37.1593137254902 24.6029411764706 64.2941176470588 67.2083333333333 11.5269607843137 7.11274509803922 16.8406862745098 37.4975490196078 38.5220588235294 62.2132352941176 80.9289215686274 28.0073529411765 8.27450980392157 7.41176470588235 27.3504901960784 19.1372549019608 12.2475490196078 18.3137254901961 35.2696078431373 21.9607843137255 13.8848039215686 18.0514705882353 15.5245098039216 20.703431372549 12.6544117647059 15.5539215686275 57.5882352941176 59.6470588235294 12.3186274509804 7.02205882352941 11.1985294117647 13.7549019607843 9.55392156862745 16.5367647058824 78.1764705882353 83.5245098039216 17.6004901960784 8.68137254901961 20.1740196078431 20.828431372549 13.7598039215686 17.0661764705882 45.0024509803922 42.718137254902 18.0049019607843 16.1053921568627 21.75 14.2622549019608 9.33088235294118 11.4779411764706 26.093137254902 23.7009803921569 14.9411764705882 17.9019607843137
